Crop_ID,Scientific_Name,Common_Name,Local_Name,Crop_Category,Indian_State,Agro_Climate_Zone,Optimal_Temperature_Min,Optimal_Temperature_Max,Optimal_Soil_Moisture_Min,Optimal_Soil_Moisture_Max,Temperature_C,Humidity_Percent,Soil_Moisture_Percent,Light_Intensity_Lux,Rainfall_mm,Weather_API_Temperature,Weather_API_Humidity,Weather_API_Rainfall,Stress_Level,Stress_Type
C0675,Oryza sativa,Rice,Dhan,Food Crop,West Bengal,Indian Agro-climate Zone,24,35,60,90,32.27,30.51,37.88,1018.57,71.51,34.25,32.92,75.26,1,Moderate Drought
C0676,Triticum aestivum,Wheat,Gehu,Food Crop,Punjab,Indian Agro-climate Zone,15,30,40,70,28.63,46.65,64.23,1193.35,196.8,28.85,47.98,202.48,0,Normal
C0677,Zea mays,Maize,Makka,Food Crop,Karnataka,Indian Agro-climate Zone,18,32,50,80,18.43,44.77,50.92,1141.67,164.29,17.11,40.55,154.96,1,Light Stress
C0678,Pennisetum glaucum,Pearl Millet,Bajra,Food Crop,Rajasthan,Indian Agro-climate Zone,25,35,30,60,37.94,44.4,12.61,1161.71,65.39,38.08,40.64,75.22,1,Moderate Drought
C0679,Cicer arietinum,Chickpea,Chana,Food Crop,Madhya Pradesh,Indian Agro-climate Zone,18,30,35,60,25.11,87.41,57.57,1016.31,147.48,25.65,86.14,144.15,1,Heat Stress
C0680,Solanum lycopersicum,Tomato,Tamatar,Horticulture Crop,Maharashtra,Indian Agro-climate Zone,20,30,50,80,29.79,71.72,76.91,417.38,44.61,31.25,75.63,50.66,0,Normal
C0681,Solanum tuberosum,Potato,Aloo,Food Crop,West Bengal,Indian Agro-climate Zone,15,25,60,80,23.54,53.03,77.15,822.24,19.91,22.09,52.44,18.24,1,Moderate Drought
C0682,Allium cepa,Onion,Pyaz,Horticulture Crop,Maharashtra,Indian Agro-climate Zone,13,25,45,70,15.73,93.58,47.45,416.82,193.44,16.95,95.57,197.4,0,Normal
C0683,Mangifera indica,Mango,Aam,Horticulture Crop,Uttar Pradesh,Indian Agro-climate Zone,24,35,40,70,26.92,32.32,55.77,520.72,74.4,28.88,32.13,68.72,0,Normal
C0684,Musa acuminata,Banana,Kela,Horticulture Crop,Kerala,Indian Agro-climate Zone,25,35,70,90,44.89,68.0,47.68,1092.09,61.7,43.29,65.05,68.68,2,Heat Stress
C0685,Gossypium hirsutum,Cotton,Kapas,Cash Crop,Maharashtra,Indian Agro-climate Zone,21,35,40,70,24.12,71.15,69.18,775.0,45.62,23.1,73.37,55.01,0,Normal
C0686,Saccharum officinarum,Sugarcane,Ganna,Cash Crop,Uttar Pradesh,Indian Agro-climate Zone,20,35,65,85,18.51,52.47,55.85,1013.83,33.97,18.82,48.23,43.82,1,Moderate Drought
C0687,Camellia sinensis,Tea,Cha,Cash Crop,Assam,Indian Agro-climate Zone,18,30,70,90,20.11,80.12,81.37,346.91,160.06,19.69,79.57,156.28,0,Normal
C0688,Coffea arabica,Coffee,Coffee,Cash Crop,Karnataka,Indian Agro-climate Zone,18,28,60,85,33.68,58.17,31.4,704.21,45.67,32.07,57.06,44.65,2,Water Stress
C0689,Corchorus capsularis,Jute,Pat,Cash Crop,West Bengal,Indian Agro-climate Zone,24,35,60,85,41.14,32.46,31.79,307.08,131.85,39.65,34.39,137.46,2,Drought Stress
C0690,Hevea brasiliensis,Rubber,Rubber,Cash Crop,Kerala,Indian Agro-climate Zone,25,35,70,90,46.8,90.57,27.1,374.15,233.72,45.9,90.54,238.86,2,Water Stress
C0691,Withania somnifera,Ashwagandha,Ashwagandha,Medicinal Crop,Rajasthan,Indian Agro-climate Zone,20,35,30,60,31.72,76.7,28.15,982.17,15.81,32.62,81.12,23.28,1,Moderate Drought
C0692,Ocimum tenuiflorum,Tulsi,Tulsi,Medicinal Crop,Uttar Pradesh,Indian Agro-climate Zone,20,35,40,70,38.68,79.04,17.83,876.82,106.49,37.69,80.46,101.83,1,Light Stress
C0693,Aloe barbadensis,Aloe Vera,Gwarpatha,Medicinal Crop,Rajasthan,Indian Agro-climate Zone,20,35,30,60,42.49,43.54,14.39,1115.96,160.29,42.85,43.66,160.1,2,Heat Stress
C0694,Glycine max,Soybean,Soybean,Food Crop,Madhya Pradesh,Indian Agro-climate Zone,20,30,50,80,41.73,37.36,29.18,1161.56,212.66,41.36,33.05,210.4,2,Heat Stress
C0695,Arachis hypogaea,Groundnut,Moongfali,Food Crop,Gujarat,Indian Agro-climate Zone,25,35,40,70,29.99,58.32,58.61,564.96,114.08,29.71,53.43,106.39,0,Normal
C0696,Brassica juncea,Mustard,Sarson,Cash Crop,Rajasthan,Indian Agro-climate Zone,10,25,35,60,28.55,44.69,58.66,1081.59,20.35,30.25,43.26,26.59,1,Heat Stress
C0697,Cucumis sativus,Cucumber,Kheera,Horticulture Crop,Karnataka,Indian Agro-climate Zone,20,30,60,80,29.03,60.48,35.94,975.96,156.97,28.22,57.27,161.57,1,Heat Stress
C0698,Capsicum annuum,Chilli,Mirch,Horticulture Crop,Andhra Pradesh,Indian Agro-climate Zone,20,32,50,75,25.97,49.8,59.89,462.87,74.62,27.93,52.46,75.39,1,Light Stress
C0699,Abelmoschus esculentus,Okra,Bhindi,Horticulture Crop,Gujarat,Indian Agro-climate Zone,22,35,50,75,39.19,88.03,67.36,765.3,41.57,39.17,88.97,47.38,1,Heat Stress
C0700,Oryza sativa,Rice,Dhan,Food Crop,West Bengal,Indian Agro-climate Zone,24,35,60,90,34.4,65.09,61.59,1172.19,219.1,33.38,60.41,225.34,0,Normal
C0701,Triticum aestivum,Wheat,Gehu,Food Crop,Punjab,Indian Agro-climate Zone,15,30,40,70,11.77,45.03,38.62,205.13,67.02,11.27,42.49,76.88,1,Light Stress
C0702,Zea mays,Maize,Makka,Food Crop,Karnataka,Indian Agro-climate Zone,18,32,50,80,20.05,80.91,62.24,331.47,81.24,20.38,77.57,72.77,0,Normal
C0703,Pennisetum glaucum,Pearl Millet,Bajra,Food Crop,Rajasthan,Indian Agro-climate Zone,25,35,30,60,43.26,42.6,11.15,1182.94,20.38,44.13,39.69,13.98,2,Drought Stress
C0704,Cicer arietinum,Chickpea,Chana,Food Crop,Madhya Pradesh,Indian Agro-climate Zone,18,30,35,60,38.1,35.09,14.97,808.72,146.01,40.08,37.35,152.43,2,Water Stress
C0705,Solanum lycopersicum,Tomato,Tamatar,Horticulture Crop,Maharashtra,Indian Agro-climate Zone,20,30,50,80,34.16,54.72,32.85,613.03,183.9,34.05,50.86,185.76,1,Heat Stress
C0706,Solanum tuberosum,Potato,Aloo,Food Crop,West Bengal,Indian Agro-climate Zone,15,25,60,80,22.95,66.31,47.25,647.19,34.91,23.68,66.31,37.36,1,Heat Stress
C0707,Allium cepa,Onion,Pyaz,Horticulture Crop,Maharashtra,Indian Agro-climate Zone,13,25,45,70,35.28,45.68,23.35,1119.6,248.47,36.04,49.72,241.59,2,Water Stress
C0708,Mangifera indica,Mango,Aam,Horticulture Crop,Uttar Pradesh,Indian Agro-climate Zone,24,35,40,70,29.95,30.69,51.53,1111.43,61.4,30.25,32.91,53.12,1,Light Stress
C0709,Musa acuminata,Banana,Kela,Horticulture Crop,Kerala,Indian Agro-climate Zone,25,35,70,90,31.4,58.53,82.61,201.72,183.67,30.04,57.92,188.61,1,Heat Stress
C0710,Gossypium hirsutum,Cotton,Kapas,Cash Crop,Maharashtra,Indian Agro-climate Zone,21,35,40,70,31.83,35.27,52.41,1078.84,209.93,30.44,30.31,205.72,1,Moderate Drought
C0711,Saccharum officinarum,Sugarcane,Ganna,Cash Crop,Uttar Pradesh,Indian Agro-climate Zone,20,35,65,85,43.75,66.54,25.24,1088.01,94.17,45.15,69.85,98.05,2,Drought Stress
C0712,Camellia sinensis,Tea,Cha,Cash Crop,Assam,Indian Agro-climate Zone,18,30,70,90,40.9,32.98,47.77,694.7,164.85,40.13,33.16,164.89,2,Drought Stress
C0713,Coffea arabica,Coffee,Coffee,Cash Crop,Karnataka,Indian Agro-climate Zone,18,28,60,85,20.65,55.12,83.11,760.51,183.43,20.05,51.64,176.17,0,Normal
C0714,Corchorus capsularis,Jute,Pat,Cash Crop,West Bengal,Indian Agro-climate Zone,24,35,60,85,43.86,42.2,14.31,629.19,199.88,44.38,44.35,193.63,2,Heat Stress
C0715,Hevea brasiliensis,Rubber,Rubber,Cash Crop,Kerala,Indian Agro-climate Zone,25,35,70,90,33.99,41.25,46.53,1060.99,211.63,32.05,45.91,217.1,1,Heat Stress
C0716,Withania somnifera,Ashwagandha,Ashwagandha,Medicinal Crop,Rajasthan,Indian Agro-climate Zone,20,35,30,60,19.92,67.21,26.7,1192.47,104.87,19.0,64.44,97.26,1,Heat Stress
C0717,Ocimum tenuiflorum,Tulsi,Tulsi,Medicinal Crop,Uttar Pradesh,Indian Agro-climate Zone,20,35,40,70,21.49,40.73,41.13,682.85,70.82,20.3,36.42,62.9,0,Normal
C0718,Aloe barbadensis,Aloe Vera,Gwarpatha,Medicinal Crop,Rajasthan,Indian Agro-climate Zone,20,35,30,60,46.15,80.74,5.23,483.13,0.67,47.69,76.86,9.57,2,Drought Stress
C0719,Glycine max,Soybean,Soybean,Food Crop,Madhya Pradesh,Indian Agro-climate Zone,20,30,50,80,25.83,41.22,38.65,988.95,109.79,27.56,42.32,104.96,1,Light Stress
C0720,Arachis hypogaea,Groundnut,Moongfali,Food Crop,Gujarat,Indian Agro-climate Zone,25,35,40,70,47.0,42.06,22.22,240.47,114.42,45.3,45.71,116.7,2,Drought Stress
C0721,Brassica juncea,Mustard,Sarson,Cash Crop,Rajasthan,Indian Agro-climate Zone,10,25,35,60,15.77,65.46,44.88,602.89,96.06,14.86,67.69,93.83,0,Normal
C0722,Cucumis sativus,Cucumber,Kheera,Horticulture Crop,Karnataka,Indian Agro-climate Zone,20,30,60,80,33.54,70.7,77.95,752.67,8.15,35.15,65.99,8.39,1,Moderate Drought
C0723,Capsicum annuum,Chilli,Mirch,Horticulture Crop,Andhra Pradesh,Indian Agro-climate Zone,20,32,50,75,38.52,68.29,18.78,287.0,126.0,40.09,65.62,129.03,2,Water Stress
C0724,Abelmoschus esculentus,Okra,Bhindi,Horticulture Crop,Gujarat,Indian Agro-climate Zone,22,35,50,75,44.06,63.08,24.43,305.69,11.31,44.23,65.61,15.8,2,Drought Stress
C0725,Oryza sativa,Rice,Dhan,Food Crop,West Bengal,Indian Agro-climate Zone,24,35,60,90,28.42,90.15,68.56,678.93,56.4,29.46,93.04,51.42,0,Normal
C0726,Triticum aestivum,Wheat,Gehu,Food Crop,Punjab,Indian Agro-climate Zone,15,30,40,70,18.44,90.58,65.43,342.31,73.69,20.04,91.33,81.03,1,Light Stress
C0727,Zea mays,Maize,Makka,Food Crop,Karnataka,Indian Agro-climate Zone,18,32,50,80,29.45,84.43,39.5,732.05,64.65,27.68,82.03,58.61,1,Moderate Drought
C0728,Pennisetum glaucum,Pearl Millet,Bajra,Food Crop,Rajasthan,Indian Agro-climate Zone,25,35,30,60,46.51,58.87,12.99,855.01,98.91,46.88,59.34,93.6,2,Heat Stress
C0729,Cicer arietinum,Chickpea,Chana,Food Crop,Madhya Pradesh,Indian Agro-climate Zone,18,30,35,60,24.42,44.98,56.36,565.78,49.78,25.69,45.92,59.6,1,Moderate Drought
C0730,Solanum lycopersicum,Tomato,Tamatar,Horticulture Crop,Maharashtra,Indian Agro-climate Zone,20,30,50,80,36.85,70.17,17.66,722.38,153.03,36.04,74.84,146.61,2,Heat Stress
C0731,Solanum tuberosum,Potato,Aloo,Food Crop,West Bengal,Indian Agro-climate Zone,15,25,60,80,35.3,32.31,27.3,1174.89,93.46,37.26,28.33,87.94,2,Water Stress
C0732,Allium cepa,Onion,Pyaz,Horticulture Crop,Maharashtra,Indian Agro-climate Zone,13,25,45,70,24.2,59.53,61.29,1045.38,157.46,23.62,56.6,167.04,0,Normal
C0733,Mangifera indica,Mango,Aam,Horticulture Crop,Uttar Pradesh,Indian Agro-climate Zone,24,35,40,70,28.11,52.27,25.36,1032.26,96.05,27.41,47.97,99.9,1,Heat Stress
C0734,Musa acuminata,Banana,Kela,Horticulture Crop,Kerala,Indian Agro-climate Zone,25,35,70,90,26.91,50.68,72.51,1021.64,15.4,26.67,54.53,23.35,0,Normal
C0735,Gossypium hirsutum,Cotton,Kapas,Cash Crop,Maharashtra,Indian Agro-climate Zone,21,35,40,70,41.13,71.41,12.48,583.32,215.86,41.23,70.19,216.02,2,Drought Stress
C0736,Saccharum officinarum,Sugarcane,Ganna,Cash Crop,Uttar Pradesh,Indian Agro-climate Zone,20,35,65,85,20.82,55.17,72.19,540.42,116.21,19.22,50.32,110.08,0,Normal
C0737,Camellia sinensis,Tea,Cha,Cash Crop,Assam,Indian Agro-climate Zone,18,30,70,90,26.07,49.13,81.6,1170.25,216.42,26.34,51.08,211.79,0,Normal
C0738,Coffea arabica,Coffee,Coffee,Cash Crop,Karnataka,Indian Agro-climate Zone,18,28,60,85,36.67,44.09,43.39,901.78,88.93,35.07,46.51,82.49,2,Water Stress
C0739,Corchorus capsularis,Jute,Pat,Cash Crop,West Bengal,Indian Agro-climate Zone,24,35,60,85,23.3,65.79,81.37,1081.23,8.84,22.83,67.8,1.4,1,Moderate Drought
C0740,Hevea brasiliensis,Rubber,Rubber,Cash Crop,Kerala,Indian Agro-climate Zone,25,35,70,90,41.65,88.74,16.22,884.79,223.28,42.39,93.33,224.69,2,Drought Stress
C0741,Withania somnifera,Ashwagandha,Ashwagandha,Medicinal Crop,Rajasthan,Indian Agro-climate Zone,20,35,30,60,41.44,94.49,8.42,635.21,50.61,39.98,98.5,41.92,2,Drought Stress
C0742,Ocimum tenuiflorum,Tulsi,Tulsi,Medicinal Crop,Uttar Pradesh,Indian Agro-climate Zone,20,35,40,70,27.37,90.86,57.77,1137.14,161.33,28.49,94.75,156.67,1,Moderate Drought
C0743,Aloe barbadensis,Aloe Vera,Gwarpatha,Medicinal Crop,Rajasthan,Indian Agro-climate Zone,20,35,30,60,40.16,61.76,5.15,799.12,125.01,39.92,64.5,130.01,2,Heat Stress
C0744,Glycine max,Soybean,Soybean,Food Crop,Madhya Pradesh,Indian Agro-climate Zone,20,30,50,80,41.31,51.87,29.04,807.71,217.27,40.24,53.34,222.57,2,Heat Stress
C0745,Arachis hypogaea,Groundnut,Moongfali,Food Crop,Gujarat,Indian Agro-climate Zone,25,35,40,70,42.06,56.93,20.15,777.96,16.93,40.62,58.6,19.38,2,Water Stress
C0746,Brassica juncea,Mustard,Sarson,Cash Crop,Rajasthan,Indian Agro-climate Zone,10,25,35,60,16.04,52.77,37.41,771.58,222.24,17.67,54.17,215.15,1,Heat Stress
C0747,Cucumis sativus,Cucumber,Kheera,Horticulture Crop,Karnataka,Indian Agro-climate Zone,20,30,60,80,24.08,92.35,73.43,783.95,158.85,24.28,93.48,150.97,0,Normal
C0748,Capsicum annuum,Chilli,Mirch,Horticulture Crop,Andhra Pradesh,Indian Agro-climate Zone,20,32,50,75,37.5,42.96,14.35,391.58,68.72,36.92,41.42,62.13,2,Heat Stress
C0749,Abelmoschus esculentus,Okra,Bhindi,Horticulture Crop,Gujarat,Indian Agro-climate Zone,22,35,50,75,35.49,33.34,27.37,1086.91,35.86,36.1,31.39,26.15,1,Moderate Drought
C0750,Oryza sativa,Rice,Dhan,Food Crop,West Bengal,Indian Agro-climate Zone,24,35,60,90,26.14,48.53,80.97,658.68,43.0,24.36,52.18,36.52,1,Moderate Drought
C0751,Triticum aestivum,Wheat,Gehu,Food Crop,Punjab,Indian Agro-climate Zone,15,30,40,70,14.63,87.66,64.9,553.81,186.81,14.66,87.37,179.76,1,Moderate Drought
C0752,Zea mays,Maize,Makka,Food Crop,Karnataka,Indian Agro-climate Zone,18,32,50,80,22.15,81.09,68.65,1073.73,48.57,23.56,83.39,48.29,0,Normal
C0753,Pennisetum glaucum,Pearl Millet,Bajra,Food Crop,Rajasthan,Indian Agro-climate Zone,25,35,30,60,31.21,39.1,57.79,880.7,135.52,32.08,36.4,126.05,0,Normal
C0754,Cicer arietinum,Chickpea,Chana,Food Crop,Madhya Pradesh,Indian Agro-climate Zone,18,30,35,60,19.63,32.86,37.86,284.97,35.27,18.43,32.62,44.84,0,Normal
C0755,Solanum lycopersicum,Tomato,Tamatar,Horticulture Crop,Maharashtra,Indian Agro-climate Zone,20,30,50,80,28.64,70.57,68.56,915.4,6.43,27.29,72.97,8.6,0,Normal
C0756,Solanum tuberosum,Potato,Aloo,Food Crop,West Bengal,Indian Agro-climate Zone,15,25,60,80,14.38,85.09,56.17,265.38,106.24,14.78,84.31,97.08,1,Light Stress
C0757,Allium cepa,Onion,Pyaz,Horticulture Crop,Maharashtra,Indian Agro-climate Zone,13,25,45,70,35.25,53.71,22.35,647.65,114.21,34.06,51.46,113.88,2,Water Stress
C0758,Mangifera indica,Mango,Aam,Horticulture Crop,Uttar Pradesh,Indian Agro-climate Zone,24,35,40,70,36.14,72.8,29.74,441.98,75.91,37.95,75.91,79.2,1,Light Stress
C0759,Musa acuminata,Banana,Kela,Horticulture Crop,Kerala,Indian Agro-climate Zone,25,35,70,90,25.28,61.67,45.54,523.78,14.86,23.99,65.46,7.29,1,Heat Stress
C0760,Gossypium hirsutum,Cotton,Kapas,Cash Crop,Maharashtra,Indian Agro-climate Zone,21,35,40,70,43.84,61.62,21.92,741.97,164.64,45.39,60.3,170.95,2,Drought Stress
C0761,Saccharum officinarum,Sugarcane,Ganna,Cash Crop,Uttar Pradesh,Indian Agro-climate Zone,20,35,65,85,20.09,35.02,57.37,665.19,55.61,21.73,39.55,50.2,1,Moderate Drought
C0762,Camellia sinensis,Tea,Cha,Cash Crop,Assam,Indian Agro-climate Zone,18,30,70,90,24.04,68.1,74.32,239.2,129.93,24.37,70.86,133.05,0,Normal
C0763,Coffea arabica,Coffee,Coffee,Cash Crop,Karnataka,Indian Agro-climate Zone,18,28,60,85,39.17,62.56,8.33,361.14,248.29,39.63,58.05,239.83,2,Drought Stress
C0764,Corchorus capsularis,Jute,Pat,Cash Crop,West Bengal,Indian Agro-climate Zone,24,35,60,85,30.78,84.56,80.7,482.26,96.44,31.07,80.43,105.47,0,Normal
C0765,Hevea brasiliensis,Rubber,Rubber,Cash Crop,Kerala,Indian Agro-climate Zone,25,35,70,90,33.03,64.34,74.24,524.34,151.74,31.8,68.46,142.05,0,Normal
C0766,Withania somnifera,Ashwagandha,Ashwagandha,Medicinal Crop,Rajasthan,Indian Agro-climate Zone,20,35,30,60,45.14,48.21,7.52,295.66,246.12,44.4,43.39,239.65,2,Drought Stress
C0767,Ocimum tenuiflorum,Tulsi,Tulsi,Medicinal Crop,Uttar Pradesh,Indian Agro-climate Zone,20,35,40,70,40.93,79.09,23.0,284.19,119.61,42.4,80.51,120.9,2,Water Stress
C0768,Aloe barbadensis,Aloe Vera,Gwarpatha,Medicinal Crop,Rajasthan,Indian Agro-climate Zone,20,35,30,60,30.56,30.29,46.29,660.49,240.81,28.93,26.17,240.27,0,Normal
C0769,Glycine max,Soybean,Soybean,Food Crop,Madhya Pradesh,Indian Agro-climate Zone,20,30,50,80,22.01,45.9,57.26,500.81,86.76,21.12,49.63,83.7,0,Normal
C0770,Arachis hypogaea,Groundnut,Moongfali,Food Crop,Gujarat,Indian Agro-climate Zone,25,35,40,70,25.29,30.58,41.24,1152.54,163.64,26.78,31.32,154.83,0,Normal
C0771,Brassica juncea,Mustard,Sarson,Cash Crop,Rajasthan,Indian Agro-climate Zone,10,25,35,60,26.41,62.61,21.86,805.45,172.65,26.24,61.95,165.68,1,Heat Stress
C0772,Cucumis sativus,Cucumber,Kheera,Horticulture Crop,Karnataka,Indian Agro-climate Zone,20,30,60,80,28.9,66.73,49.82,1076.87,49.6,29.45,66.06,59.03,1,Light Stress
C0773,Capsicum annuum,Chilli,Mirch,Horticulture Crop,Andhra Pradesh,Indian Agro-climate Zone,20,32,50,75,33.24,67.11,40.85,277.47,116.18,34.5,62.26,117.51,1,Light Stress
C0774,Abelmoschus esculentus,Okra,Bhindi,Horticulture Crop,Gujarat,Indian Agro-climate Zone,22,35,50,75,24.99,78.57,61.18,416.76,15.54,25.34,75.53,24.2,0,Normal
C0775,Oryza sativa,Rice,Dhan,Food Crop,West Bengal,Indian Agro-climate Zone,24,35,60,90,28.23,45.11,71.69,636.52,88.29,26.72,48.3,94.28,0,Normal
C0776,Triticum aestivum,Wheat,Gehu,Food Crop,Punjab,Indian Agro-climate Zone,15,30,40,70,17.35,32.96,65.82,944.61,126.44,17.82,34.03,127.77,0,Normal
C0777,Zea mays,Maize,Makka,Food Crop,Karnataka,Indian Agro-climate Zone,18,32,50,80,43.81,62.27,17.67,778.83,237.81,44.44,64.59,237.69,2,Heat Stress
C0778,Pennisetum glaucum,Pearl Millet,Bajra,Food Crop,Rajasthan,Indian Agro-climate Zone,25,35,30,60,34.64,33.63,59.39,835.41,223.76,36.22,33.47,225.52,0,Normal
C0779,Cicer arietinum,Chickpea,Chana,Food Crop,Madhya Pradesh,Indian Agro-climate Zone,18,30,35,60,15.84,38.37,47.03,1195.18,171.28,14.43,35.7,174.72,1,Light Stress
C0780,Solanum lycopersicum,Tomato,Tamatar,Horticulture Crop,Maharashtra,Indian Agro-climate Zone,20,30,50,80,41.48,82.14,7.95,1096.14,68.0,42.93,83.91,65.22,2,Drought Stress
C0781,Solanum tuberosum,Potato,Aloo,Food Crop,West Bengal,Indian Agro-climate Zone,15,25,60,80,35.01,41.82,42.54,743.84,187.0,33.31,39.48,181.52,2,Water Stress
C0782,Allium cepa,Onion,Pyaz,Horticulture Crop,Maharashtra,Indian Agro-climate Zone,13,25,45,70,28.25,38.97,41.75,349.37,217.93,29.85,37.06,224.54,1,Moderate Drought
C0783,Mangifera indica,Mango,Aam,Horticulture Crop,Uttar Pradesh,Indian Agro-climate Zone,24,35,40,70,30.44,93.08,43.77,510.98,78.24,29.43,93.58,74.09,1,Moderate Drought
C0784,Musa acuminata,Banana,Kela,Horticulture Crop,Kerala,Indian Agro-climate Zone,25,35,70,90,29.81,78.39,88.31,1159.4,241.52,28.89,82.7,240.1,0,Normal
C0785,Gossypium hirsutum,Cotton,Kapas,Cash Crop,Maharashtra,Indian Agro-climate Zone,21,35,40,70,41.38,68.82,7.81,1120.83,105.76,43.17,70.0,113.05,2,Drought Stress
C0786,Saccharum officinarum,Sugarcane,Ganna,Cash Crop,Uttar Pradesh,Indian Agro-climate Zone,20,35,65,85,21.8,82.44,66.03,1037.73,45.25,20.72,79.81,44.3,0,Normal
C0787,Camellia sinensis,Tea,Cha,Cash Crop,Assam,Indian Agro-climate Zone,18,30,70,90,18.81,76.85,73.1,248.97,196.09,18.77,77.43,194.73,1,Heat Stress
C0788,Coffea arabica,Coffee,Coffee,Cash Crop,Karnataka,Indian Agro-climate Zone,18,28,60,85,14.97,82.61,68.49,502.96,212.66,15.44,86.71,213.45,1,Heat Stress
C0789,Corchorus capsularis,Jute,Pat,Cash Crop,West Bengal,Indian Agro-climate Zone,24,35,60,85,32.75,46.01,83.67,520.54,159.02,34.74,41.53,157.9,0,Normal
C0790,Hevea brasiliensis,Rubber,Rubber,Cash Crop,Kerala,Indian Agro-climate Zone,25,35,70,90,42.9,93.42,54.77,886.74,161.95,43.9,97.7,161.77,2,Heat Stress
C0791,Withania somnifera,Ashwagandha,Ashwagandha,Medicinal Crop,Rajasthan,Indian Agro-climate Zone,20,35,30,60,30.02,86.97,56.94,932.97,138.63,30.98,85.49,129.48,0,Normal
C0792,Ocimum tenuiflorum,Tulsi,Tulsi,Medicinal Crop,Uttar Pradesh,Indian Agro-climate Zone,20,35,40,70,30.15,42.67,37.3,848.36,105.02,30.65,41.09,109.17,1,Heat Stress
C0793,Aloe barbadensis,Aloe Vera,Gwarpatha,Medicinal Crop,Rajasthan,Indian Agro-climate Zone,20,35,30,60,32.68,40.14,10.78,1102.73,110.78,34.09,36.18,104.15,1,Heat Stress
C0794,Glycine max,Soybean,Soybean,Food Crop,Madhya Pradesh,Indian Agro-climate Zone,20,30,50,80,35.46,32.2,20.45,256.9,210.34,35.01,34.1,218.3,2,Drought Stress
C0795,Arachis hypogaea,Groundnut,Moongfali,Food Crop,Gujarat,Indian Agro-climate Zone,25,35,40,70,23.59,56.53,58.42,756.94,21.46,25.5,60.29,19.55,1,Heat Stress
C0796,Brassica juncea,Mustard,Sarson,Cash Crop,Rajasthan,Indian Agro-climate Zone,10,25,35,60,15.81,61.73,42.68,240.62,4.62,13.94,58.73,-4.43,0,Normal
C0797,Cucumis sativus,Cucumber,Kheera,Horticulture Crop,Karnataka,Indian Agro-climate Zone,20,30,60,80,20.63,63.73,73.96,1093.99,180.73,20.23,68.46,183.87,0,Normal
C0798,Capsicum annuum,Chilli,Mirch,Horticulture Crop,Andhra Pradesh,Indian Agro-climate Zone,20,32,50,75,24.89,62.7,64.78,404.13,51.09,23.28,67.65,55.97,0,Normal
C0799,Abelmoschus esculentus,Okra,Bhindi,Horticulture Crop,Gujarat,Indian Agro-climate Zone,22,35,50,75,41.0,61.51,29.23,712.46,214.28,40.37,56.55,215.02,2,Water Stress
C0800,Oryza sativa,Rice,Dhan,Food Crop,West Bengal,Indian Agro-climate Zone,24,35,60,90,32.86,39.65,72.21,755.65,183.8,34.49,38.04,175.97,0,Normal
C0801,Triticum aestivum,Wheat,Gehu,Food Crop,Punjab,Indian Agro-climate Zone,15,30,40,70,11.8,39.42,56.52,1029.26,133.33,11.25,36.86,131.99,1,Light Stress
C0802,Zea mays,Maize,Makka,Food Crop,Karnataka,Indian Agro-climate Zone,18,32,50,80,30.7,49.86,42.08,802.76,155.79,31.0,50.17,162.25,1,Heat Stress
C0803,Pennisetum glaucum,Pearl Millet,Bajra,Food Crop,Rajasthan,Indian Agro-climate Zone,25,35,30,60,40.26,55.69,9.54,815.59,38.78,39.43,58.25,37.81,2,Drought Stress
C0804,Cicer arietinum,Chickpea,Chana,Food Crop,Madhya Pradesh,Indian Agro-climate Zone,18,30,35,60,38.06,41.83,12.7,833.33,93.54,37.7,39.2,99.06,2,Heat Stress
C0805,Solanum lycopersicum,Tomato,Tamatar,Horticulture Crop,Maharashtra,Indian Agro-climate Zone,20,30,50,80,26.74,41.34,55.34,1036.31,235.06,25.61,39.49,240.02,1,Light Stress
C0806,Solanum tuberosum,Potato,Aloo,Food Crop,West Bengal,Indian Agro-climate Zone,15,25,60,80,16.79,68.03,75.95,342.84,183.04,15.76,69.59,189.81,1,Heat Stress
C0807,Allium cepa,Onion,Pyaz,Horticulture Crop,Maharashtra,Indian Agro-climate Zone,13,25,45,70,11.26,36.13,54.34,285.88,234.83,11.03,36.18,242.88,1,Heat Stress
C0808,Mangifera indica,Mango,Aam,Horticulture Crop,Uttar Pradesh,Indian Agro-climate Zone,24,35,40,70,38.27,63.35,43.02,896.6,18.16,40.04,64.23,16.78,1,Moderate Drought
C0809,Musa acuminata,Banana,Kela,Horticulture Crop,Kerala,Indian Agro-climate Zone,25,35,70,90,41.45,85.79,30.61,492.29,235.44,41.0,81.15,235.78,2,Water Stress
C0810,Gossypium hirsutum,Cotton,Kapas,Cash Crop,Maharashtra,Indian Agro-climate Zone,21,35,40,70,23.26,92.45,60.52,510.0,74.69,21.78,89.01,75.79,0,Normal
C0811,Saccharum officinarum,Sugarcane,Ganna,Cash Crop,Uttar Pradesh,Indian Agro-climate Zone,20,35,65,85,26.64,81.25,82.63,616.03,233.31,25.92,77.12,241.38,0,Normal
C0812,Camellia sinensis,Tea,Cha,Cash Crop,Assam,Indian Agro-climate Zone,18,30,70,90,31.55,58.56,85.8,432.04,23.06,32.5,58.3,25.25,1,Heat Stress
